,Negative,Neutral,Positive
"- Credo che la verifica sia andata abbastanza bene, tra una lezione e l‘altra non sono ancora riuscita a confrontarmi con il libro.",0.0025660928804427385,0.0051531060598790646,0.9922807812690735
"Adesso sono negli spogliatoi per la lezione di educazione fisica, la prima.",0.00018878292758017778,0.9884517192840576,0.011359537951648235
Sono circondata da ragazze in canottiera e shorts che pettinano con cura i loro capelli.,0.0006848743068985641,0.9038837552070618,0.0954313650727272
"Io invece ho dei semplicissimi leggins e una maglia bianca, mentre i capelli sono raccolti in una coda disordinata.",0.4286206066608429,0.5663996934890747,0.00497967517003417
Il professore ci chiama e in fila ci dirigiamo verso un grande campo da football.,0.0004864967195317149,0.4074842631816864,0.5920292735099792
Suppongo che facciano sempre lezione all‘aperto.,0.0006142352940514684,0.9963118433952332,0.0030738692730665207
«Cominciamo con il riscaldamento.»,0.00028355082031339407,0.9971119165420532,0.0026045460253953934
Ci fa correre lungo il campo per svariati minuti e dopo ci fa fare stretching.,0.0007461285567842424,0.8540235757827759,0.14523032307624817
Poi entrano i ragazzi.,0.0003842801961582154,0.9962305426597595,0.0033851764164865017
"Tutte, e dico tutte, le mie compagne fanno di tutto pur di mostrarsi davanti a loro.",0.0025432202965021133,0.6953334808349609,0.3021232783794403
"Credo che Ronnie, la ragazza che mi ha dato della perditempo qualche giorno fa, stia per spezzarsi.",0.9719778299331665,0.027270477265119553,0.000751666200812906
"Poi ci sono io, che non riesco neanche a toccarmi le punte dei piedi.",0.8167021870613098,0.18044614791870117,0.002851651282981038
"«Signorina Clark, dovrà cominciare ad allenarsi.» mi riprende il professore.",0.00029943892150186,0.9949276447296143,0.004772854037582874
Non siamo mica nate tutte cheerleader!,0.05272388085722923,0.8163071870803833,0.13096891343593597
"Mentre mi tiro su per passare alle braccia, incontro lo sguardo di Caleb.",0.000413166475482285,0.9310340881347656,0.06855269521474838
"Lo incenerisco con gli occhi, che cos‘ha da guardare?",0.002590569667518139,0.9120336174964905,0.0853758379817009
Lui accenna un sorriso e torna a giocare con i suoi compagni.,0.0001339244336122647,0.028308182954788208,0.9715579152107239
Sento qualcuno ridere alle mie spalle.,0.0017134984955191612,0.20166310667991638,0.7966233491897583
È la bionda tinta.,0.013284008018672466,0.3976590931415558,0.5890569090843201
«Cos‘hai da ridere?,0.0015760803362354636,0.9519731998443604,0.046450741589069366
Dovresti disperarti dato che il tuo ragazzo mi stava mangiando con gli occhi.»,0.0883127748966217,0.9058939814567566,0.00579329626634717
Aspetto appoggiata al cofano della sua macchina per quindici minuti buoni.,0.01652420498430729,0.3485177457332611,0.634958028793335
"Sono riuscita a darmi una calmata, a schiarire le idee e a togliermi dalla testa quel brutto pensiero di uccidere Caleb.",0.012011011131107807,0.13454070687294006,0.8534482717514038
"Non sono un‘assassina, dai.",0.024278275668621063,0.9729127883911133,0.0028089662082493305
"Vedo Trevor arrivare con passo calmo e sicuro, ma non sa dell‘ira che sento dentro nei suoi confronti.",0.001141227432526648,0.45150455832481384,0.5473542213439941
Aspetto che apra la macchina per entrare.,0.015837155282497406,0.9758267998695374,0.008336001075804234
Entra anche lui e mette in moto.,0.0008547054603695869,0.9579695463180542,0.041175831109285355
Il tragitto trascorre tranquillo senza che nessuno dei due proferisca parola.,0.0002909654867835343,0.041376128792762756,0.958332896232605
"Mi lascia davanti casa e scendo con le mie buste, senza salutarlo.",0.12450773268938065,0.8687379360198975,0.006754429545253515
«Non mi saluti?» dice sporgendosi dal finestrino.,0.0009799328399822116,0.9957078695297241,0.003312093438580632
"«""No, ma non mi dispiacerebbe"".",0.0005858999793417752,0.9981300234794617,0.0012841365532949567
"» ripeto quello che ha detto lui qualche ora prima, imitando la sua voce.",0.0004878688196185976,0.9933227896690369,0.006189296953380108
"«Dai, stavo scherzando.",0.004254493396729231,0.9953588843345642,0.0003865679900627583
Non dirmi che te la sei pr-» non lo lascio finire di parlare che sono già arrivata alla porta di casa.,0.17223133146762848,0.7481330037117004,0.07963571697473526
"Entro e salgo di corsa le scale, poi mi cambio e raccolgo i miei lunghi capelli biondi in una coda.",0.006188587285578251,0.9321324825286865,0.061678990721702576
Devo andare a correre.,0.002146790036931634,0.9927944540977478,0.005058711394667625
La gente che passa mi guarda come se fossi pazza.,0.21375325322151184,0.78484708070755,0.001399652217514813
"Beh, forse andare a correre a mezzogiorno, quando le temperature arrivano al massimo, non è proprio l‘ideale.",0.9827529191970825,0.016835182905197144,0.0004119626828469336
Ma ne ho bisogno.,0.0017064777202904224,0.6908131837844849,0.3074803650379181
"Percorro due volte il quartiere, arrivo fino alla spiaggia e torno indietro.",0.09261932969093323,0.9019748568534851,0.00540571054443717
"Credo sia passata un‘ora, così torno a casa camminando.",0.0025620157830417156,0.9368886947631836,0.060549408197402954
Rientro verso le 14:00.,0.0004664969746954739,0.9956858158111572,0.0038477745838463306
Mia madre mi guarda sul viso grondante di sudore.,0.3599001169204712,0.6350651383399963,0.005034744739532471
«Ti abbiamo lasciato da mangiare.,0.003879841649904847,0.9936843514442444,0.0024358632508665323
» dice rivolgendomi un sorriso sincero.,0.00010348929208703339,0.012007522396743298,0.9878889918327332
Vado a fare una doccia e ritorno in cucina con i capelli ancora bagnati.,0.9352203011512756,0.06184476986527443,0.0029349394608289003
"«Allora, hai qualcuno che ti accompagna questa sera?» mi chiede mio padre.",0.00029193953378126025,0.998117208480835,0.0015908326022326946
"Ripenso a Trevor, a quello che ha detto stamattina e alla nostra litigata.",0.001397370477207005,0.9949601888656616,0.0036424752324819565
Spero che dopo la nostra discussione sia ancora disposto ad accompagnarmi.,0.004626420792192221,0.5864068865776062,0.4089667499065399
«Sì.» rispondo sicura.,0.0004983987309969962,0.9854072332382202,0.014094341546297073
"Credo che mi sia passato tutto, ma mi scorderò difficilmente di quanto accaduto.",0.14479786157608032,0.17330454289913177,0.6818975210189819
Glielo rinfaccerò ogni volta che potrò.,0.010561555624008179,0.29204195737838745,0.6973965167999268
"Finisco velocemente la mia porzione di pizza e torno in camera per scrivere a Trevor.""Stasera mi accompagnerai lo stesso, vero?""",0.011937695555388927,0.9738205671310425,0.014241740107536316
Se mi dirà di no sono nei guai.,0.9671872854232788,0.030995860695838928,0.0018168698297813535
Non saprei proprio a chi chiedere.,0.008112817071378231,0.9890524744987488,0.002834663726389408
"Mia madre e mio padre si arrabbieranno, perché ho detto loro con certezza che avrei avuto un accompagno.",0.026560617610812187,0.9428085684776306,0.030630867928266525
Forse Bryan e Liam?,0.00038055836921557784,0.9986242055892944,0.0009952322579920292
"Non ho i loro numeri, potrei chiederlo a Trevor ma non credo che me li darà.",0.7377028465270996,0.2576731741428375,0.00462394068017602
I miei pensieri vengono - fortunatamente - interrotti dalla suoneria del mio cellullare.,0.010411607101559639,0.3088051378726959,0.680783212184906
Per una volta spero con tutto il mio cuore che sia Trevor.,0.0003246122505515814,0.03553233668208122,0.9641430974006653
Vedo il suo nome sullo schermo del telefono e mi affretto a rispondergli.,0.001664198818616569,0.9944444298744202,0.0038914785254746675
Non posso assolutamente perdere il passaggio.,0.03710596263408661,0.09143873304128647,0.8714553117752075
"Voglio una mia macchina, l‘ho già detto che odio dipendere dagli altri?«Allie, ti passo a prendere alle nove e un quarto.» dice con tono calmo.",0.025254979729652405,0.8957338333129883,0.07901114970445633
"Lui non è arrabbiato, quindi tutti i miei pensieri erano solo stupide paranoie.",0.9965728521347046,0.0032213525846600533,0.00020577418035827577
In fondo sapevo che non mi avrebbe mai lasciata a piedi.,0.008813820779323578,0.14648963510990143,0.844696581363678
«Grazie Trev.» dico mentre saltello.,0.0006679788930341601,0.21707329154014587,0.7822587490081787
Mi sarei risparmiata una punizione.,0.22276312112808228,0.7523751854896545,0.024861622601747513
"Non sono per niente in vena di passare la serata tra alcool, urla, musica e vomito in giro per la spiaggia.",0.9694958925247192,0.028716502711176872,0.001787601737305522
"Non sono in vena di quei giochetti che si fanno di solito alle feste, non ho proprio voglia di andare.",0.9760117530822754,0.019511690363287926,0.004476607311517
"Ma ormai è troppo tardi per annullare, non voglio passare per la solita asociale guastafeste, anche se il mio cervello mi sta dicendo di rimanere a casa ad ingozzarsi di gelato.",0.9443032145500183,0.05498902499675751,0.0007077172631397843
Sono sdraiata sul letto a pancia in sotto con le gambe a mezz‘aria mentre sbuffo ogni cinque minuti.,0.009401536546647549,0.9873287677764893,0.0032696255948394537
"L‘orologio davanti a me segna le sei, così decido di cominciare a cambiarmi.",0.001458126469515264,0.9927976727485657,0.005744307767599821
"Mi faccio un‘altra doccia, dato che oggi il sole ha deciso di ucciderci tutti con questo caldo, e lavo nuovamente i capelli.",0.008891667239367962,0.35468360781669617,0.6364246606826782
Ho deciso di iniziare così presto proprio per questo: tutti questi capelli mi prenderanno un sacco di tempo.,0.003681999398395419,0.017098786309361458,0.9792192578315735
Li pettino e li asciugo attentamente cercando di fare una piega decente.,0.0007444470538757741,0.04941130056977272,0.9498441815376282
"Dopo un‘ora circa e non ancora soddisfatta del risultato, passo la piastra rendendoli ancora più lisci.",0.9689868092536926,0.02337605506181717,0.007637143600732088
Sono sicura che con l‘aria del mare si arricceranno subito.,0.0001956227933987975,0.0036900858394801617,0.9961142539978027
Esco dal bagno e afferro l‘unico vestito estivo che ho in valigia:,0.035083070397377014,0.9629194736480713,0.001997416140511632
"è nero, arriva a metà coscia e ha le spalline.",0.21174977719783783,0.761656641960144,0.026593567803502083
Ha uno spacco a V in mezzo al seno coperto da un sottile pezzo di stoffa semitrasparente.,0.009737614542245865,0.8801569938659668,0.1101054921746254
Dietro lascia la schiena scoperta.,0.004956923425197601,0.9921976923942566,0.0028452950064092875
«Sobrio.» dico tra me e me mentre mi guardo allo specchio.,0.0010702729923650622,0.992599606513977,0.006330164149403572
"Questo vestito è tutto tranne che sobrio, ma non ho altro.",0.15198945999145508,0.1006530150771141,0.7473574876785278
Infilo un paio di sandali con tacco alto neri e inizio a truccarmi.,0.0032494051847606897,0.7201208472251892,0.2766297459602356
Metto giusto un filo di mascara e l‘eyeliner.,0.0010105977999046445,0.9618582129478455,0.03713112697005272
Mi guardo allo specchio e dopo aver spruzzato un pò di profumo posso finalmente dire di esser pronta.,0.00045704233343712986,0.01941261999309063,0.9801303148269653
Lo sono realmente?,0.0014185401378199458,0.9802117347717285,0.018369726836681366
"Saluto i miei genitori che mi guardano insospettiti, forse dal vestito che indosso.",0.0012053071986883879,0.9959122538566589,0.0028824256733059883
"Guardo il braccialetto che mi ha dato Bryan, non credo che berrò.",0.3119661808013916,0.33696743845939636,0.3510664403438568
Esco di casa e aspetto Trevor.,0.0006937698926776648,0.9974132180213928,0.0018929669167846441
"Cinque minuti, dieci minuti, venti...",0.001514645293354988,0.9957525730133057,0.002732803113758564
ma dove diavolo è finito?,0.4777209758758545,0.5187263488769531,0.0035526789724826813
Finalmente dopo mezz‘ora di ritardo si presenta sotto casa mia con un sorriso a trentadue denti.,0.0002771139843389392,0.01281572412699461,0.9869071245193481
«Scherzi?!,0.001806032843887806,0.9936777949333191,0.0045162709429860115
Mezz‘ora di ritardo?» urlo incredula.,0.005624661687761545,0.9934213757514954,0.0009539176826365292
"«Hey, hey, stai calma.",0.0007410137914121151,0.5851287245750427,0.41413024067878723
L‘ho fatto per una buona causa.» mi dice mentre mi dirigo verso l‘altro sportello.,0.000390143453842029,0.09070874005556107,0.9089010953903198
"«Di solito voi ragazze siete sempre in ritardo, quindi ho anticipato l‘orario perché sapevo che se ti avessi detto alle 22:00 a quest‘ora non saresti stata pronta.»",0.025323161855340004,0.9742893576622009,0.00038746712380088866
"«È dalle sei e mezza che mi preparo, per le 21:15 ero già pronta.» borbotto mentre lo guardo partire.",0.0014249973464757204,0.9501174688339233,0.04845760390162468
"Forse le sue intenzioni erano buone, diciamo che se fossi stata un‘altra ragazza ci avrebbe azzeccato.",0.02576916106045246,0.4551661014556885,0.5190647840499878
Ma io sono Allison.,0.00045935300295241177,0.9888288378715515,0.010711725801229477
"«Non lo sapevo, Allie.",0.0006836978136561811,0.9982518553733826,0.0010644536232575774
La maggior parte delle ragazze mi fanno aspettare ore sotto casa.» dice non distogliendo lo sguardo dalla strada.,0.003950702492147684,0.9906981587409973,0.005351091269403696
«Ora lo sai.» affermo.,0.0007061366341076791,0.9980366826057434,0.0012572265695780516
"Non sono arrabbiata con lui, perché ha ragione.",0.0017463014228269458,0.6011998057365417,0.39705386757850647
Non mi conosce.,0.0023244640324264765,0.9956117272377014,0.002063796389847994
"E forse dovrei alzare il mio scudo, perché sento che lui conosce già troppe cose di me.",0.16562694311141968,0.8229923844337463,0.011380703188478947
"Dovrei chiudermi in me stessa, come un piccolo riccio indifeso, e rimanere la solita ragazza invisibile che sono sempre stata.",0.6422210335731506,0.3515155017375946,0.006263461895287037
Apparte stasera.,0.0005701530026271939,0.9908058047294617,0.008624013513326645
Stasera passerò difficilmente inosservata.,0.0020241618622094393,0.03664378821849823,0.9613320231437683
Anche per questo odio andare alle feste.,0.9781392216682434,0.021481478586792946,0.00037931147380732
Perché tanto ci sarà sempre qualcuno che ti guarderà.,0.0006115690339356661,0.28723761439323425,0.7121508121490479
